collection_url,image_url,image_alt,image_name,image_path,image_size,image_width,image_height,image_format,image_mode
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-005.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-005.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-005.jpg,194880,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-009.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-009.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-009.jpg,285524,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-013.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-013.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-013.jpg,127577,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-017.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-017.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-017.jpg,153843,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-002.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-002.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-002.jpg,155813,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-006.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-006.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-006.jpg,162076,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-010.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-010.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-010.jpg,348160,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-014.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-014.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-014.jpg,251171,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-018.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-018.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-018.jpg,145377,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-003.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-003.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-003.jpg,172256,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-007.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-007.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-007.jpg,306147,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-011.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-011.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-011.jpg,224286,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-015.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-015.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-015.jpg,157407,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-019.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-019.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-019.jpg,184722,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-004.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-004.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-004.jpg,223597,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-008.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-008.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-008.jpg,288383,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-012.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-012.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-012.jpg,139274,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-016.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-016.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-016.jpg,165982,1706,2560,JPEG,RGB
https://door11.com/valentino-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-020.jpg,,Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-020.jpg,valentino-couture-spring-summer-2023-paris/Valentino-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-020.jpg,169479,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-001.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-001.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-001.jpg,279395,1708,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-005.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-005.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-005.jpg,271825,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-009.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-009.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-009.jpg,332603,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-013.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-013.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-013.jpg,416920,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-017.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-017.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-017.jpg,414884,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-002.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-002.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-002.jpg,255109,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-006.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-006.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-006.jpg,266774,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-010.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-010.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-010.jpg,256420,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-014.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-014.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-014.jpg,343473,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-018.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-018.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-018.jpg,320507,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-003.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-003.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-003.jpg,246343,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-007.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-007.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-007.jpg,387257,1706,2560,JPEG,RGB
https://door11.com/on-aura-tout-vu-couture-spring-summer-2023-paris/,https://media.door11.com/wp-content/uploads/2023/01/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-011.jpg,,On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-011.jpg,on-aura-tout-vu-couture-spring-summer-2023-paris/On-Aura-Tout-Vu-Couture-Spring-Summer-2023-Paris-Fashion-Week-Runway-011.jpg,336370,1706,2560,JPEG,RGB
